CityCode,Area,Math,Literature,English,Physic,Chemistry,Biology,Geography,History,Civic Education,A,B,C,A1,D1,A-BK,A1-BK
9,2,4.39958932238193,5.383326903292181,3.3251360174102285,5.382555673382821,5.493312757201646,5.036585365853658,5.803385225436922,4.235986058669765,7.04405132192846,17.61120597652081,17.225344644750795,15.329892741698501,16.477563395810364,13.2406100723352,18.236846318036285,17.38738974641676
8,2,5.352526552944963,5.613330632090761,3.735818765608277,5.794769874476987,5.653767403767404,5.065416666666667,6.234226970368877,4.47918736340155,7.6955351133049135,18.51255247691016,17.72347789824854,16.189655172413794,17.41809238665526,14.969558613295211,19.155321158690175,18.338975620188194
13,2,4.522576934138625,5.213382204973408,3.678275345430331,5.5836298932384345,5.580439814814815,4.825704225352113,5.8438316993464055,4.205165222970805,7.112054248861912,18.236057692307693,17.406690140845072,15.18823577501635,17.433007334963325,13.709183503088996,18.94903846153846,18.368031784841076
12,2,5.049010420309113,5.054074571004873,3.8100677314156703,4.991324535679374,4.995173745173745,4.3454980372914624,5.844367994167502,4.047586889969386,7.1011844331641285,16.399877390877883,15.763959764474976,14.832246740220661,16.04354450681636,14.473260103974509,17.11866723884257,17.02087008821171
10,2,4.403908870128368,5.0102767484946735,3.6368902855581364,5.349816007359705,5.248001776198934,4.842329545454546,5.927777777777778,4.234724584587204,7.263263023330137,17.264272300469482,16.71377840909091,15.104440461967343,16.807482656095143,13.473264940787661,17.916654929577465,17.60437314172448
18,2,5.45112434541534,5.529163221004755,4.071010860484544,5.875765252269368,5.624399164054337,4.839768134439481,6.167870464564259,4.4274198976844374,7.567122054973822,18.723441475826974,17.70036170212766,16.01803284250526,17.703400259067358,15.539914458335826,19.458770674300254,18.699376619170984
15,2,5.5156484616517005,5.716355070850954,4.488148955799715,5.875878425860857,5.746180555555555,4.954197794379224,6.34078330206379,4.575034899953467,7.972786885245902,18.8891519434629,17.983706865884027,16.57859421921922,18.00488776249095,16.157776749663526,19.60629858657244,18.958734612599567
62,2,4.612027158098933,5.510534380386899,3.6753246753246755,5.277854195323246,5.436023622047244,4.801771117166212,5.7780711825487945,4.313891951488423,6.940216010165185,17.420206896551726,16.85551771117166,15.466287617734896,16.326609442060086,13.992049393414211,18.048672413793103,17.246244635193133
7,2,4.966697848456501,4.551223721368058,4.003762449280708,5.508762886597938,5.260416666666667,4.857433808553972,5.928598484848485,4.543502202643172,7.249665327978581,17.501043841336116,16.59236252545825,14.935392194012884,16.720382165605095,13.916327662721894,18.082985386221296,17.489012738853503
14,2,3.5030599520383694,3.6475851452761208,2.9943328871039716,4.554709800190295,4.622182146077547,4.4555921052631575,5.03891736066624,3.6118739478114477,6.170259691848907,15.140494665373424,14.994125939849624,12.194726437272921,14.33664314516129,10.372597605996196,15.79979388942774,15.21921622983871
23,2,4.135105428443248,4.635360207768744,3.2857179752066115,4.985266159695818,4.750156543519099,4.295019157088123,5.510946051602815,3.9234312588583946,6.810544217687075,15.880938697318008,15.157699680511183,13.9887889453787,15.085520212060967,12.409389580093313,16.510704022988506,15.957181908548709
28,3,5.15822083766009,5.701951035124448,3.677230904965969,5.371977335593825,5.137798937112489,4.303506787330317,5.81927140034676,4.111103323988787,7.141195378529042,17.16973860889804,16.082095971027613,15.570438309722727,16.48942731277533,14.81981981981982,17.874891460030437,17.544853157121878
29,3,5.414831194717827,5.872245963912631,3.746221065972917,5.467544473316011,5.29763779527559,4.474068479355489,5.98134601316752,4.2087894466775,7.198967599207264,17.76331961040265,16.74484286865431,16.014286637095733,16.989523551705467,15.142990560353484,18.569884024500453,18.079348944233892
30,3,5.626470412253934,5.940542504238314,3.7400105988341283,6.049495434887073,5.843014967925873,4.716633954857704,6.266166098739995,4.524247557516546,7.500802139037433,19.24607677450507,17.912119725220805,16.708035855941613,17.64767559373421,15.574512868258296,19.948017262192177,18.746949216776148
31,3,5.009130561209654,5.379107177782124,3.6678283909100173,5.334520417853751,5.14688670411985,4.569699903194579,5.969370860927152,4.158188948723952,7.1500247923639515,17.198564593301434,16.367167070217917,15.430093524328164,16.356463595839525,14.119952955614645,17.928229665071772,17.29023031203566
32,3,5.566529668636013,5.292343689067984,4.026230394808004,5.863995943204868,5.567420266451353,4.6289228159457165,5.9514043898809526,4.329712137880454,7.105291262135922,18.52576499388005,17.303503184713374,15.526001863932898,17.626534140017284,14.93805838424983,19.217885556915544,18.564671564390665
33,3,5.705694988743434,5.460870850578596,4.274709327738439,5.851333004196495,5.730844553243574,4.6728116378229245,5.867803702764393,4.12366503329564,7.113190671790115,18.740685543964233,17.614125786163523,15.384720631284205,17.966815971333503,15.515989624549372,19.432563338301044,18.87157985666752
4,3,5.940441978000198,4.908476471186096,4.939445953286257,5.534083044982699,5.2600620975161,4.437765957446809,5.824958333333333,3.9646530612244897,7.200365296803653,17.695971508640824,16.665369143398014,14.687030545818729,17.71750784834581,16.074265511949132,18.453914642690332,18.477602028495532
34,3,5.549285232222836,5.073071927763003,3.9533127792109735,5.146004660087719,4.878544165757906,4.377340952905536,5.760796134769968,4.036898101051204,6.8095963111188444,16.444994499449944,15.693775819333517,14.754300017114495,15.88265759511247,14.62312062109449,17.158312706270628,16.739339766731465
35,3,5.607426133670406,4.782281205164993,4.094450563416081,5.459107651096601,5.27474132176235,4.388075490859851,5.6038471796239495,3.98840885142255,6.6128512880562065,17.393228729652627,16.34228619813717,14.109468837581742,16.73101618235601,14.713301622356239,18.039929098842087,17.588283017226377
37,3,5.755446604677374,5.314253599681293,4.3130454940596925,5.154257715701735,4.924623256860099,4.483632643782678,5.916608238387379,4.124242424242424,7.3757619218357835,16.554497623896808,15.895890177353342,15.216881465895144,16.304221484955956,15.452053041758752,17.272237780040733,17.094216908820503
39,3,5.529163012764299,5.053567923046722,4.001829082410324,4.764827396254131,4.686915030280786,4.2292053471964355,5.725404553916655,4.068014705882353,6.84745889387145,15.57969412198268,15.04777117384844,14.751397448760212,15.171485335856197,14.687672070969716,16.2842730790492,16.008434247871335
41,3,5.68905750798722,5.4618654311039485,4.619875333926982,5.442704106476222,5.090658449562115,4.5083114968883065,5.910101744186046,4.1365401207937875,7.220358814352574,17.093141412493882,16.16821756225426,15.318373581611871,17.305949498443447,16.074984356842762,17.739175909313325,17.987884814942927
45,3,5.249124746637184,5.020026202507954,3.9508255420728067,5.299348230912477,5.344900422450211,4.582360172095882,5.697016323253947,3.9748753607976908,6.741507279474736,17.31961827284105,16.562630608481868,14.552275769745648,16.505690537084398,14.36566866267465,17.983925219023778,17.37607097186701
47,3,5.849168514412417,5.5503684357802445,4.69017578125,5.811156304474143,5.634101251422071,4.9435576646534365,6.182574189095928,4.456997971602434,7.714415395787944,18.443189125986553,17.53032786885246,16.098294434470375,18.136690223792698,16.22568097197727,19.069106255480854,18.838030035335688
36,4,5.537043966323667,4.671410014170997,4.060612092560338,5.667153047989624,5.667577120822622,5.009653141361256,5.8092399403874815,4.328686720469553,7.0404485382458954,18.370555555555555,17.673968565815326,14.59168840849795,17.485407015221707,14.458072981754562,19.047622549019607,18.386391462607545
38,4,5.318762886597938,5.146762146762147,3.9614965187484272,5.275069046101551,5.181009058352644,4.660491838487973,5.762280100525474,4.2292643447198035,7.193899643402955,17.025106655290102,16.437569832402236,14.935213763145862,16.390237524515143,14.740540540540541,17.700495947098975,17.238526912181303
40,4,5.269940520080618,4.746052107203347,3.9425982521044447,5.234132201769065,5.095125133436128,4.483584172836509,5.67888368462139,4.074187306501548,6.85220825696081,16.740511957697393,16.008683507408307,14.319866437553697,16.358708439897697,14.179082978837974,17.37371710130994,17.18268222506394
63,4,5.306124401913876,4.857044422827497,3.7359454855195913,5.227766990291262,5.105435620663068,4.596920647453612,5.839757268604961,4.332962283918282,7.071223434807582,16.66710167510713,16.093421572500986,14.929892761394102,15.831081624447124,14.063785726510353,17.26129236462797,16.678437876960192
42,4,5.882602096132996,5.511617270398829,4.663289403519464,5.743308550185874,5.64971386376223,5.130923279428356,6.2811969439728355,4.575673910461941,7.617551358938369,18.28291861552853,17.674092533383487,16.247755126805,17.93047573739296,16.141310835629017,18.877464920486435,18.613965271170315
43,5,5.771431524547803,5.186815479294879,4.307300736771601,5.659306845173829,5.327352814782983,4.691755492712638,6.039165237278445,4.369544770504138,7.482525728987993,17.6296143847487,16.655421293272372,15.448321891685737,16.87906463710567,15.568383340797133,18.20230177642981,17.658537392455326
46,5,5.8273836941501616,5.262678841456322,4.311420544766093,5.297485726833553,5.158523344191097,4.696971353597201,5.902931180968564,4.27068570237599,7.608125143250057,16.93285934744268,16.32942269844741,15.293251859723698,16.5194562068197,15.55811887254902,17.56161541005291,17.25959438377535
44,5,6.158716953226104,5.884089627959414,5.179493392070484,5.882022471910112,5.674677121771218,5.077400971599402,6.357935153583618,4.712022971470915,8.000824036511156,18.468924003009782,17.678219024481404,16.83451906659078,18.437670151903728,17.66305573988056,19.029147855530475,19.043127342671138
48,5,5.685702828813065,5.086727553951536,4.678622606279039,5.5617559523809526,5.312586669131922,4.593852343969308,5.9035164196454515,4.235155486578146,7.330901206636501,17.5627995132909,16.599850201292014,15.075001455773599,17.637090163934428,16.011081788440567,18.187791323474354,18.319576990632317
52,5,6.109978540772532,5.342524841915086,5.107380259062155,5.655567416652981,5.340782807648308,4.602242744063324,6.045600966378095,4.296393280632411,7.6572145545796735,17.82389905987135,16.771383803397658,15.41275674587193,17.85344798657718,16.913735267452402,18.487642256308757,18.509440016778523
2,5,6.3474964010319415,5.971342548041874,5.786357349427889,5.595876083857246,5.430001852109089,4.802069159667808,6.171476888387824,4.4705121572684945,7.7529619824667995,17.773483705136066,17.018409997653134,16.587681513806334,18.382787932389938,18.27720513472293,18.401280773947082,18.88176960495283
49,6,5.819076275011283,5.322054140127388,4.338046420077093,5.3342670086393085,5.432648706321686,4.7397228173540435,5.984941709844559,4.246938613231552,7.628629336349925,17.270503451075925,16.675461971076594,15.293252875425239,16.530451384153825,15.687221445604802,17.830262890783597,17.282340106368473
53,6,6.007051609606541,5.256071006790671,4.6537548188126445,5.4140970479263775,5.333598257388438,4.756498877466619,6.202291861552853,4.406421766214731,7.644656643640796,17.29765241346269,16.63931315758364,15.626052779337451,16.9847583868233,16.03952167529557,17.889570607258353,17.660955855637642
56,6,5.867252084442079,5.781022717069229,4.345537939974075,5.608312074829932,5.545581829495955,5.05978714524207,6.238369432580842,4.552423603793467,7.817879604672058,17.932277671145233,17.353100856128627,16.343401983218918,17.290287143789428,16.266368542020587,18.525855726167627,18.060960952795302
58,6,5.153529411764706,5.434493711914949,3.860006045949214,5.161307271963009,5.2560975609756095,4.982638888888889,5.917144769554408,4.227735250186707,7.544367193023804,16.829852320675105,16.615589198036005,15.362349339965563,16.065711842667806,14.848240291262137,17.42492088607595,16.86332834544677
57,6,5.668987712112346,5.611571879936809,4.417360008468297,5.605847803881511,5.4320455113778445,5.224394550958627,6.219756765463917,4.536031746031746,7.927770859277708,17.69387650525237,17.302271580010096,16.15467944587629,17.268184169684428,15.905709287531806,18.25295926210607,17.941606311433006
50,6,5.827809290203894,5.805234362874438,4.2257628236846445,5.43287728026534,5.437863372093023,4.912688748173405,6.078324428613832,4.469494479953515,7.654084967320261,17.533106425369418,16.983468658655408,16.126373218527316,16.780312656746364,16.046626476174747,18.13825751286734,17.579549824444072
51,6,5.886887654084435,5.92282782943251,4.71014354718008,5.631968061511164,5.490408460977389,5.07599765258216,6.444186977915093,4.838516477336633,7.9183616171699525,17.86370788184652,17.30159254366652,17.058350503663004,17.508471537427162,16.700265993725278,18.451937063975063,18.19305244285074
54,6,5.240679336837848,5.5932570494483045,3.9196088984571222,5.14563806777217,5.051197880672656,4.877668213457077,5.895421177056115,4.264276065332187,7.524261153736857,16.619638989169676,16.31441838866961,15.573891932270916,16.060002436647174,14.980869135358619,17.272779783393503,16.860572002923977
55,6,5.784912959381044,6.266504552980132,4.450930719242208,5.504255836575876,5.692347171532846,5.218045549616547,6.14877172459893,4.514212947748932,7.715160512154388,18.10781096963761,17.804222894369474,16.893134278002698,17.708628139346477,16.705951186894016,18.749283790401567,18.44591884958142
64,6,5.1387017543859645,5.684841141626279,3.5896152409413524,5.0524475524475525,5.207824513794663,4.792857142857143,6.072249708963912,4.391233304916169,7.5630706025563,16.420520637898687,16.133801843317972,16.049825174825173,15.197202295552367,14.522019122609674,16.91311561913696,16.014257532281206
59,6,5.137208500861574,5.834679762873416,3.81137115549565,5.384587289992695,5.222812610697839,4.909496608354159,5.890127939142462,4.167750380003378,7.452391862170088,17.07433125687065,16.573107142857143,15.703233356449376,16.443796572280178,14.904752243944424,17.639826859655553,17.18521330104322
60,6,5.8601653513716645,6.024407718761942,4.328843813387424,5.634932170542636,5.477304469273743,5.218852844381758,6.330432661027976,4.7742642454602375,7.863857093305584,17.948686770428015,17.451645510108133,17.025463716238203,17.252355250245337,16.383773891825946,18.55575145914397,18.03941364082434
61,6,5.372467532467533,5.577507100720997,3.9124592742388495,5.185736275012827,5.0239441930618405,4.908487224892487,6.150653780557135,4.483591997008228,7.702341137123746,16.532097812097813,16.23841093117409,16.10572728996776,15.810535852964017,14.931984466456552,17.136177606177608,16.599074553455864
