CityCode,Area,Math,Literature,English,Physic,Chemistry,Biology,Geography,History,Civic Education,A,B,C,A1,D1,A-BK,A1-BK
4,3,5.037393104689891,4.845560747663551,4.238852053438892,4.924656295224312,4.826215625569113,4.2755816152827695,5.195795548227535,3.480216113141586,6.904173383485581,15.479296296296296,14.875066237698713,13.429232039636664,15.141513233601842,14.339439806899327,15.901861111111112,15.659414556962025
34,3,4.7767393918570695,5.168629954157721,3.531286376054163,4.63970157987127,4.540373395565927,4.288755782232238,5.230023066150424,3.664481597305749,6.6410053351117035,14.607921374764596,14.266921708185054,13.895197856553999,13.824087547709924,13.497740568290354,15.034277895480226,14.442576634064885
35,3,4.887744086362915,4.788770485186082,3.671865575183111,4.9104763363455355,4.869203782794387,4.345087965125331,5.1197403760071625,3.6592768444119796,6.553459119496855,15.410368946963874,14.8637050303691,13.250223947447,14.574187287724406,13.54855153925977,15.781666026133744,15.203978651140224
37,3,4.9189911983750845,5.184649848752925,3.815135325544531,4.658267954133977,4.530806759883312,4.426421149144255,5.339664971582411,3.6460381723539617,7.121939400122424,14.648244637798463,14.429628120224146,13.9248553471668,14.191363078182562,13.978624535315985,15.085460087009308,14.747446786737617
39,3,4.767670720299345,5.051966159372341,3.61729485669415,4.380915215248111,4.4254839238845145,4.271137873754153,5.308887718242023,3.6582394263134788,6.749414976599064,14.037601055931365,13.920003322811098,13.969305513708948,13.356898000336077,13.503342535988956,14.453716383435077,13.950945219290876
41,3,4.923866082696162,5.459518970189702,4.102209669380295,4.89941208271388,4.610289150114849,4.406829100892244,5.331699846860643,3.6196206327785276,7.071422009920999,15.040417006248303,14.568845256075793,14.251610676484123,14.947685784102344,14.744356791051006,15.431575998370008,15.417534497628289
45,3,4.547124433600557,5.101909139119675,3.577934720366482,4.618501890359168,4.80552963135791,4.430856180856181,5.235047512576859,3.621353322528363,6.756238587948874,14.924347413383959,14.776286676286677,13.82297788972852,14.162803368003962,13.398024549290373,15.322567631703844,14.783841010401188
47,3,4.985884368308351,6.054585530296482,4.014184657785944,5.134503865979381,5.053865043775358,4.785235624729788,5.601926223412168,3.900348407281001,7.531378438191591,15.986788179465057,15.652280587980977,15.41811755952381,15.407449605609115,15.184898617511521,16.34335903796376,15.914921121822962
36,4,4.783367231638418,5.040466392318244,3.6771885308297385,5.248778998778999,5.2230557256582975,4.88875,5.440928270042194,3.929229934924078,6.942607003891051,16.403240740740742,16.073685857321653,14.146657702650787,15.291907151819322,13.811186224489797,16.74965277777778,15.928466122961105
38,4,4.613648871766649,5.367831720387107,3.5784580498866214,4.75225527831094,4.713768805941726,4.504626923826223,5.304661851608667,3.7576023025904144,6.886841337031091,14.970785755757692,14.716721886571818,14.237901626338754,14.308053892215568,13.816603657464393,15.353278014321656,14.885890718562875
40,4,4.614567720709194,5.094130883180199,3.562625426709424,4.7151110444177675,4.661252330945137,4.455348978969826,5.223906053952321,3.6465688902504403,6.690153915799004,14.83700945864359,14.571399532472812,13.76581012161632,14.286991160100404,13.524200426439233,15.222509559267458,14.890966386554622
63,4,4.673020388809863,4.809008211238126,3.3939456484348125,4.697354308187344,4.781886387995713,4.634351851851852,5.4398554831396995,3.855359071274298,6.958498324703015,14.97449567723343,14.935457576880326,13.943758865248228,13.868915393216549,12.974304715840386,15.360788904899135,14.539405516213193
42,4,5.095551982851018,5.6822361225047855,4.149483796960138,5.070372949551222,5.024580058560641,4.887166030534351,5.758090218190733,3.9520261514901636,7.326764554353426,15.90393977219535,15.76358937659033,15.290261253526308,15.506751088885304,15.031347860596002,16.28783156498674,16.013673576383287
43,5,4.952554027504911,5.227164416203336,3.779169398907104,5.000788936328197,4.792529585798817,4.534616825932171,5.535485867546936,3.851534828807556,7.3310469314079425,15.367803242034656,14.892755388940955,14.480753353973169,14.530210727969349,14.273029705140853,15.707797652319732,15.109324712643678
46,5,5.020692777903554,5.346353869013601,3.7954270505685943,4.789132936888548,4.621742046761211,4.581511222910216,5.4388745905474964,3.755811354492624,7.359638100025132,14.859766679521789,14.652235339655507,14.413643809969576,14.253037109375,14.30076512023318,15.23309149633629,14.78682861328125
44,5,5.17879783361449,5.646377402974247,4.4662915383798705,5.16540364986081,5.009387659707074,4.88242100223428,5.788157894736842,4.033788037775446,7.7315244279529995,15.895025849913834,15.643232242617717,15.303448670944087,15.618657203458966,15.706263406263407,16.199806125646248,16.01276921194322
48,5,4.943011015911873,4.827401789187086,4.119995027143508,5.095844726157925,4.907379767827529,4.484903838078441,5.373791394730481,3.670465323058684,7.176794277179467,15.73369410781446,15.13623991935484,13.675887296692666,15.436343669250647,14.353786205459471,16.102217927287924,15.913717700258397
52,5,5.268633251627081,5.048650385604113,4.45242551566081,5.1432164521378905,4.898093188900431,4.444800301431801,5.552375273305506,3.788791441788743,7.343223488602577,15.841960696739616,15.162036478745854,14.17580997813556,15.717775872817954,15.091734664490737,16.236785395265745,16.18008689214464
2,5,5.413173913600656,5.393135735759598,5.0608170871559635,5.033326288670169,4.889178903743848,4.5801752819930215,5.5361439154991565,3.8842484008528784,7.505116512480363,15.67290177120572,15.269036022323693,14.908017821489315,16.09595428156749,16.091028403383365,16.07664882596685,16.4282407901477
49,6,4.956482734069064,5.539196735395189,3.8819252187748607,4.741246578467154,4.739404124416088,4.532054951345163,5.380531677809615,3.772152862362972,7.356658504426446,14.862129873099349,14.658162564396108,14.381350533524447,14.29886729462263,14.651367078517337,15.18467903281125,14.800512698223441
53,6,5.226306076093129,5.363719250572083,4.172007561436673,4.893753294675804,4.821769957983193,4.704619765847484,5.629284807448159,3.8771938775510204,7.544744995233556,15.293862892151685,15.103534128072582,14.575640482744019,14.886397019116535,14.902285476046089,15.655962818210627,15.366336807430608
56,6,5.020316104228962,5.301952520213315,3.927724190621717,5.024276764326515,5.002703941338222,4.9102954755309325,5.679409417398245,3.95117674563591,7.53371104815864,15.724805843195266,15.615567867036011,14.651819923371647,15.130375166634927,14.50215558536118,16.068798539201183,15.649590554180156
58,6,4.5166094210009815,5.269054689433308,3.5205438517854475,4.583542263610315,4.7122492080253435,4.903825622775801,5.533876252891288,3.762340543538547,7.456071871127633,14.736309737693137,15.061801352794589,14.309776320863865,13.935518125228853,13.711811377245509,15.134894897592526,14.540140974002197
57,6,4.910369668246446,5.658630527817404,3.884587959661811,5.108843537414966,4.942857142857143,5.068378501480301,5.632608342801493,3.8566995544239338,7.575174512260605,15.700865012519918,15.6622523343202,14.910809933452361,15.05828760859625,14.615809348846703,16.015018210789894,15.535793895747599
50,6,5.022287349103342,5.916882889200561,3.792925129281271,4.941455477080737,4.94742090784044,4.810779975107177,5.56820821838246,3.96533643018018,7.49677731227844,15.540962018297755,15.40795988934993,15.164427824571595,14.706179066834805,14.90623687368737,15.89404283337954,15.27221521647751
51,6,5.047605599214146,6.222559659616452,4.043984911760743,5.046845254283383,5.064787205204662,5.0059735117422175,5.858149545937021,4.199882930092541,7.693030104712042,15.83347197599891,15.800396228993032,16.101380856839373,15.177244345774941,15.551281964779704,16.16334890222283,15.685770778409879
54,6,4.594751360620294,5.575086609429131,3.5700549908348607,4.562901968427207,4.503321779318313,4.740786120368555,5.349241189012918,3.818534894837476,7.252939926324738,14.473914743840439,14.662563750490389,14.505522088353414,13.94676222935044,13.967625688992818,14.907929213922566,14.530851543704891
55,6,4.851394759087067,5.738891509433962,3.890949948927477,4.867701985453116,4.866730797691283,4.992995608056944,5.497632103688933,3.8857707509881423,7.447893046107332,15.724703159589454,15.41699014404852,14.957518796992481,15.117258100066122,14.755785037977319,16.11599667941236,15.648666519726692
64,6,4.503950777202072,6.493361743976397,3.2977731384829507,4.521994690936671,4.727418745275888,4.676594926979247,5.464335959482273,3.7761627906976742,7.227606351108448,14.457605794891347,14.63319876970396,15.607052364864865,13.301716068642746,14.452958631523826,14.741260007624858,13.893486739469578
59,6,4.515505376344086,5.335622760343143,3.439251071509136,4.772641509433963,4.666718362282879,4.788915094339623,5.334147985841901,3.695391931780912,7.167015889645539,14.95464274472773,14.988396226415095,14.223608526476061,14.327162075592568,13.378108749717386,15.348040604343721,14.894586803331197
60,6,4.947216494845361,6.200898770104068,3.84948370115408,4.9858980144404335,4.876007162041182,4.995227272727273,5.812520757223513,4.220606826801517,7.640887934121017,15.556000905797102,15.545909090909092,16.178607130956348,14.880889810972798,15.155222515748832,15.92562839673913,15.432174965421853
61,6,4.61893298633702,5.563525935653316,3.5550924841957388,4.4935793614067565,4.433260519659692,4.730093131548312,5.655882352941177,4.0685316755476615,7.420976046563689,14.129725325884543,14.36608057755007,15.181691449814126,13.546416586768936,13.881214008696674,14.495478351955308,14.095694511025886
